#     lambda       flux     stat_error    sys_error  FWHM   quality exposure
# A(Angstroms) erg/s/cm2/A  erg/s/cm2/A  erg/s/cm2/A   A  1=ok,0=bad  secs 
    962.9780   3.1151e-13   0.0000e+00   3.1151e-15    1.93     1       0.00
    963.9430   2.9578e-13   0.0000e+00   2.9578e-15    1.93     1       0.00
    964.9100   2.9506e-13   0.0000e+00   2.9506e-15    1.93     1       0.00
    965.8770   3.2220e-13   0.0000e+00   3.2220e-15    1.93     1       0.00
    966.8450   3.4112e-13   0.0000e+00   3.4112e-15    1.93     1       0.00
    967.8150   3.3984e-13   0.0000e+00   3.3984e-15    1.94     1       0.00
    968.7850   3.2356e-13   0.0000e+00   3.2356e-15    1.94     1       0.00
    969.7560   2.8732e-13   0.0000e+00   2.8732e-15    1.94     1       0.00
    970.7280   2.2108e-13   0.0000e+00   2.2108e-15    1.94     1       0.00
    971.7010   1.3057e-13   0.0000e+00   1.3057e-15    1.94     1       0.00
    972.6750   9.1385e-14   0.0000e+00   9.1385e-16    1.95     1       0.00
    973.6510   1.5819e-13   0.0000e+00   1.5819e-15    1.95     1       0.00
    974.6270   2.5891e-13   0.0000e+00   2.5891e-15    1.95     1       0.00
    975.6040   3.3369e-13   0.0000e+00   3.3369e-15    1.95     1       0.00
    976.5820   3.7983e-13   0.0000e+00   3.7983e-15    1.95     1       0.00
    977.5610   4.0281e-13   0.0000e+00   4.0281e-15    1.96     1       0.00
    978.5410   4.1750e-13   0.0000e+00   4.1750e-15    1.96     1       0.00
    979.5220   4.3202e-13   0.0000e+00   4.3202e-15    1.96     1       0.00
    980.5040   4.4088e-13   0.0000e+00   4.4088e-15    1.96     1       0.00
    981.4870   4.4599e-13   0.0000e+00   4.4599e-15    1.96     1       0.00
    982.4710   4.5541e-13   0.0000e+00   4.5541e-15    1.96     1       0.00
    983.4560   4.6427e-13   0.0000e+00   4.6427e-15    1.97     1       0.00
    984.4420   4.6020e-13   0.0000e+00   4.6020e-15    1.97     1       0.00
    985.4280   4.6275e-13   0.0000e+00   4.6275e-15    1.97     1       0.00
    986.4160   4.7696e-13   0.0000e+00   4.7696e-15    1.97     1       0.00
    987.4050   4.6243e-13   0.0000e+00   4.6243e-15    1.97     1       0.00
    988.3950   4.2859e-13   0.0000e+00   4.2859e-15    1.98     1       0.00
    989.3860   3.9898e-13   0.0000e+00   3.9898e-15    1.98     1       0.00
    990.3780   3.9459e-13   0.0000e+00   3.9459e-15    1.98     1       0.00
    991.3710   4.4088e-13   0.0000e+00   4.4088e-15    1.98     1       0.00
    992.3650   4.7767e-13   0.0000e+00   4.7767e-15    1.98     1       0.00
    993.3590   4.8909e-13   0.0000e+00   4.8909e-15    1.99     1       0.00
    994.3550   4.6586e-13   0.0000e+00   4.6586e-15    1.99     1       0.00
